"Piscoyacu ";1697;Yunguyo;Puno
"Pisuquia ";"55  ";Luya;Amazonas
"Pitipo ";1222;Ferreñafe;Lambayeque
"Pitumarca ";"715 ";Canchis;Cusco
"Piura ";1554;Huancabamba;Piura
"Plateria ";1654;Lampa;Puno
"Pocohuanca ";"294 ";Aymaraes;Apurímac
Pocollay;1776;Tocache;San Martín
"Pocsi ";"343 ";Arequipa;Arequipa
"Polobaya ";"344 ";Arequipa;Arequipa
"Polvora ";1757;Picota;San Martín
"Pomabamba ";"211 ";Pomabamba;Ancash
"Pomacancha ";1081;Jauja;Junín
"Pomacanchi ";"684 ";Acomayo;Cusco
"Pomacocha ";"270 ";Andahuaylas;Apurímac
"Pomahuaca ";"626 ";Jaén;Cajamarca
"Pomata ";1606;Talara;Piura
"Ponto ";"159 ";Huari;Ancash
"Poroto ";1195;Trujillo;La Libertad
"Poroy ";"730 ";Cuzco;Cusco
"Posic ";1737;Mariscal Cáceres;San Martín
"Potoni ";1584;Sechura;Piura
"Pozuzo ";1496;Mariscal Nieto;Moquegua
"Progreso ";"324 ";Grau;Apurímac
"Providencia ";"56  ";Luya;Amazonas
"Pucacaca ";1727;Lamas;San Martín
"Pucara ";"627 ";Jaén;Cajamarca
"Pucara ";1046;Huancayo;Junín
"Pucara ";1628;Chucuito;Puno
"Pucusana ";1348;Lima;Lima
"Pucyura ";"694 ";Anta;Cusco
"Pueblo Libre ";"176 ";Huaylas;Ancash
"Pueblo Nuevo ";"961 ";Chincha;Ica
"Pueblo Nuevo ";"972 ";Ica;Ica
"Pueblo Nuevo ";1136;Chepén;La Libertad
"Pueblo Nuevo ";1223;Ferreñafe;Lambayeque
"Puente Piedra ";1349;Lima;Lima
Puerto Bermudez;1497;Mariscal Nieto;Moquegua
"Puerto Inca ";"945 ";Puerto Inca;Huánuco
"Puinahua ";1443;Maynas;Loreto
"Pulan ";"668 ";Santa Cruz;Cajamarca
"Pullo ";"502 ";Parinacochas;Ayacucho
"Punchana ";1430;Loreto;Loreto
"Punchao ";"909 ";Huamalíes;Huánuco
"Puno ";1655;Lampa;Puno
"Punta De Bombon ";"426 ";Islay;Arequipa
"Punta Hermosa ";1350;Lima;Lima
"Punta Negra ";1351;Lima;Lima
"Puños ";"910 ";Huamalíes;Huánuco
"Puquina ";1471;Tahuamanu;Madre de Dios
"Puquio ";"489 ";Lucanas;Ayacucho
"Purus ";1812;Atalaya;Ucayali
"Pusi ";1617;Carabaya;Puno
"Putina ";1661;Melgar;Puno
"Putinza ";1395;Yauyos;Lima
"Putumayo ";1431;Loreto;Loreto
"Puyca ";"432 ";La Unión;Arequipa
"Puyusca ";"503 ";Parinacochas;Ayacucho
"Quechualla ";"433 ";La Unión;Arequipa
"Quehue ";"709 ";Canas;Cusco
"Quellouno ";"749 ";La Convención;Cusco
"Quequeña ";"345 ";Arequipa;Arequipa
"Querco ";"854 ";Huaytará;Huancavelica
"Querecotillo ";1567;Paita;Piura
"Querobamba ";"522 ";Sucre;Ayacucho
"Querocotillo ";"608 ";Cutervo;Cajamarca
"Querocoto ";"590 ";Chota;Cajamarca
"Queropalca ";"926 ";Lauricocha;Huánuco
"Quiaca ";1673;Puno;Puno
"Quicacha ";"378 ";Caravelí;Arequipa
"Quiches ";"237 ";Sihuas;Ancash
"Quichuay ";1047;Huancayo;Junín
Quilahuani;1766;Rioja;San Martín
"Quilca ";"365 ";Camaná;Arequipa
"Quilcapuncu ";1662;Melgar;Puno
"Quilcas ";1048;Huancayo;Junín
"Quillo ";"245 ";Yungay;Ancash
"Quilmana ";1263;Cañete;Lima
"Quimbiri ";"750 ";La Convención;Cusco
"Quinches ";1396;Yauyos;Lima
"Quinistaquillas ";1472;Tahuamanu;Madre de Dios
"Quinjalca ";"34  ";Chachapoyas;Amazonas
"Quinocay ";1397;Yauyos;Lima
"Quinua ";"451 ";Huamanga;Ayacucho
"Quinuabamba ";"212 ";Pomabamba;Ancash
"Quiñota ";"725 ";Chumbivilcas;Cusco
"Quiquijana ";"779 ";Quispicanchi;Cusco
"Quiruvilca ";1185;Santiago de Chuco;La Libertad
"Quishuar ";"875 ";Tayacaja;Huancavelica
"Quisqui ";"918 ";Huánuco;Huánuco
"Quito-Arma ";"855 ";Huaytará;Huancavelica
"Quivilla ";"893 ";Dos de Mayo;Huánuco
"Ragash ";"238 ";Sihuas;Ancash
"Rahuapampa ";"160 ";Huari;Ancash
"Ramon Castilla ";1435;Mariscal Ramón Castilla;Loreto
"Ranracancha ";"308 ";Chincheros;Apurímac
"Ranrahirca ";"246 ";Yungay;Ancash
"Rapayan ";"161 ";Huari;Ancash
"Raymondi ";1799;Contralmirante Villar;Tumbes
"Razuri ";1126;Ascope;La Libertad
"Recta ";"13  ";Bongará;Amazonas
"Recuay ";"220 ";Recuay;Ancash
"Reque ";1215;Chiclayo;Lambayeque
"Requena ";1444;Maynas;Loreto
"Ricardo Palma ";1294;Huarochirí;Lima
"Ricran ";1082;Jauja;Junín
"Rimac ";1352;Lima;Lima
Rinconada Llicuar;1559;Morropón;Piura
"Rio Grande ";"418 ";Condesuyos;Arequipa
"Rio Grande ";"987 ";Palpa;Ica
"Rio Negro ";1099;Satipo;Junín
"Rio Santiago ";"41  ";Condorcanqui;Amazonas
"Rio Tambo ";1100;Satipo;Junín
"Rioja ";1738;Mariscal Cáceres;San Martín
"Ripan ";"894 ";Dos de Mayo;Huánuco
"Rondocan ";"685 ";Acomayo;Cusco
"Rondos ";"927 ";Lauricocha;Huánuco
"Rosario ";"795 ";Acobamba;Huancavelica
"Rosaspata ";1618;Carabaya;Puno
"Rumisapa ";1707;Bellavista;San Martín
"Rupa-Rupa ";"935 ";Leoncio Prado;Huánuco
"Sabaino ";"284 ";Antabamba;Apurímac
"Sabandia ";"346 ";Arequipa;Arequipa
"Sacanche ";1698;Yunguyo;Puno
"Sachaca ";"347 ";Arequipa;Arequipa
"Sacsamarca ";"459 ";Huanca Sancos;Ayacucho
"Saisa ";"490 ";Lucanas;Ayacucho
"Salamanca ";"419 ";Condesuyos;Arequipa
"Salas ";"973 ";Ica;Ica
"Salas ";1233;Lambayeque;Lambayeque
"Salaverry ";1196;Trujillo;La Libertad
"Salcabamba ";"876 ";Tayacaja;Huancavelica
"Salcahuasi ";"877 ";Tayacaja;Huancavelica
"Salitral ";1535;Ayabaca;Piura
"Salitral ";1568;Paita;Piura
"Sallique ";"628 ";Jaén;Cajamarca
"Salpo ";1152;Otuzco;La Libertad
Sama;1777;Tocache;San Martín
"Saman ";1585;Sechura;Piura
"Samanco ";"230 ";Santa;Ancash
"Samegua ";1481;General Sánchez Cerro;Moquegua
"Samuel Pastor ";"366 ";Camaná;Arequipa
"San Agustin ";1049;Huancayo;Junín
"San Andres ";"995 ";Pisco;Ica
San Andres De Cutervo;"609 ";Cutervo;Cajamarca
San Andres De Tupicocha;1295;Huarochirí;Lima
"San Anton ";1586;Sechura;Piura
"San Antonio ";"325 ";Grau;Apurímac
"San Antonio ";1264;Cañete;Lima
"San Antonio ";1296;Huarochirí;Lima
"San Antonio ";1656;Lampa;Puno
"San Antonio ";1752;Moyobamba;San Martín
San Antonio De Antaparco;"805 ";Angaraes;Huancavelica
"San Antonio De Cachi ";"271 ";Andahuaylas;Apurímac
"San Antonio De Chuca ";"407 ";Caylloma;Arequipa
San Antonio De Cusicancha;"856 ";Huaytará;Huancavelica
"San Bartolo ";1353;Lima;Lima
"San Bartolome ";1297;Huarochirí;Lima
"San Benito ";"598 ";Contumazá;Cajamarca
"San Bernardino ";"659 ";San Pablo;Cajamarca
"San Borja ";1354;Lima;Lima
"San Buenaventura ";"938 ";Marañón;Huánuco
"San Buenaventura ";1251;Canta;Lima
"San Carlos ";"14  ";Bongará;Amazonas
"San Clemente ";"996 ";Pisco;Ica
"San Cristobal ";"57  ";Luya;Amazonas
"San Cristobal ";"491 ";Lucanas;Ayacucho
"San Cristobal ";1482;General Sánchez Cerro;Moquegua
"San Cristobal ";1728;Lamas;San Martín
San Cristobal De Rajan;"195 ";Ocros;Ancash
"San Damian ";1298;Huarochirí;Lima
"San Felipe ";"629 ";Jaén;Cajamarca
"San Fernando ";1739;Mariscal Cáceres;San Martín
"San Francisco ";"886 ";Ambo;Huánuco
"San Francisco De Asis ";"928 ";Lauricocha;Huánuco
San Francisco De Asis De Yarusyacan;1506;Daniel A. Carrión;Pasco
San Francisco De Cayran;"919 ";Huánuco;Huánuco
San Francisco De Daguas;"35  ";Chachapoyas;Amazonas
San Francisco De Ravacayco;"504 ";Parinacochas;Ayacucho
"San Francisco De Sangayaico ";"857 ";Huaytará;Huancavelica
San Francisco Del Yeso;"58  ";Luya;Amazonas
"San Gaban ";1599;Sullana;Piura
"San Gregorio ";"654 ";San Miguel;Cajamarca
"San Hilarion ";1729;Lamas;San Martín
"San Ignacio ";"636 ";San Ignacio;Cajamarca
"San Isidro ";"858 ";Huaytará;Huancavelica
"San Isidro ";1355;Lima;Lima
San Isidro De Maino;"36  ";Chachapoyas;Amazonas
"San Jacinto ";1792;Tacna;Tacna
San Javier Del Alpabamba;"513 ";Páucar del Sara Sara;Ayacucho
"San Jeronimo ";"59  ";Luya;Amazonas
"San Jeronimo ";"272 ";Andahuaylas;Apurímac
"San Jeronimo ";"731 ";Cuzco;Cusco
San Jeronimo De Tunan;1050;Huancayo;Junín
"San Joaquin ";1398;Yauyos;Lima
"San Jose ";1158;Pacasmayo;La Libertad
"San Jose ";1234;Lambayeque;Lambayeque
"San Jose ";1587;Sechura;Piura
"San Jose De Los Molinos ";"974 ";Ica;Ica
San Jose De Lourdes;"637 ";San Ignacio;Cajamarca
"San Jose De Quero ";1026;Concepción;Junín
San Jose De Sisa;1691;Sandia;Puno
San Jose De Ticllas;"452 ";Huamanga;Ayacucho
San Jose De Ushua;"514 ";Páucar del Sara Sara;Ayacucho
San Jose Del Alto;"630 ";Jaén;Cajamarca
"San Juan ";"239 ";Sihuas;Ancash
"San Juan ";"492 ";Lucanas;Ayacucho
"San Juan ";"562 ";Cajamarca;Cajamarca
"San Juan ";"817 ";Castrovirreyna;Huancavelica
San Juan Bautista;"453 ";Huamanga;Ayacucho
"San Juan Bautista ";"975 ";Ica;Ica
San Juan De Bigote;1536;Ayabaca;Piura
"San Juan De Chacña ";"295 ";Aymaraes;Apurímac
San Juan De Cutervo;"610 ";Cutervo;Cajamarca
"San Juan De Iris ";1299;Huarochirí;Lima
San Juan De La Virgen;1793;Tacna;Tacna
San Juan De Licupis;"591 ";Chota;Cajamarca
San Juan De Lopecancha;"60  ";Luya;Amazonas
San Juan De Lurigancho;1356;Lima;Lima
San Juan De Miraflores;1357;Lima;Lima
San Juan De Rontoy;"94  ";Antonio Raymondi;Ancash
San Juan De Salinas;1588;Sechura;Piura
"San Juan De Siguas ";"348 ";Arequipa;Arequipa
San Juan De Tantaranche;1300;Huarochirí;Lima
"San Juan De Tarucani ";"349 ";Arequipa;Arequipa
"San Juan De Yanac ";"962 ";Chincha;Ica
"San Juan De Yscos ";1011;Chupaca;Junín
San Juan Del Oro;1674;Puno;Puno
"San Lorenzo ";1083;Jauja;Junín
San Lorenzo De Quinti;1301;Huarochirí;Lima
"San Luis ";"123 ";Carlos F. Fitzcarrald;Ancash
"San Luis ";"660 ";San Pablo;Cajamarca
"San Luis ";1265;Cañete;Lima
"San Luis ";1358;Lima;Lima
San Luis De Lucma;"611 ";Cutervo;Cajamarca
"San Luis De Shuaro ";1001;Chanchamayo;Junín
"San Marcos ";"162 ";Huari;Ancash
"San Marcos De Rocchac ";"878 ";Tayacaja;Huancavelica
"San Martin ";1692;Sandia;Puno
"San Martin De Porres ";1359;Lima;Lima
"San Mateo ";1302;Huarochirí;Lima
"San Mateo De Otao ";1303;Huarochirí;Lima
"San Miguel ";"474 ";La Mar;Ayacucho
"San Miguel ";"655 ";San Miguel;Cajamarca
"San Miguel ";1360;Lima;Lima
San Miguel De Aco;"119 ";Carhuaz;Ancash
"San Miguel De Acos ";1277;Huaral;Lima
"San Miguel De Cauri ";"929 ";Lauricocha;Huánuco
"San Miguel De Chaccrampa ";"273 ";Andahuaylas;Apurímac
San Miguel De Corpanqui;"110 ";Bolognesi;Ancash
San Miguel De El Faique;1527;Pasco;Pasco
"San Miguel De Mayocc ";"828 ";Churcampa;Huancavelica
"San Nicolas ";"73  ";Rodríguez de Mendoza;Amazonas
"San Nicolas ";"124 ";Carlos F. Fitzcarrald;Ancash
"San Pablo ";"661 ";San Pablo;Cajamarca
"San Pablo ";"716 ";Canchis;Cusco
"San Pablo ";1436;Mariscal Ramón Castilla;Loreto
"San Pablo ";1688;San Román;Puno
"San Pedro ";"196 ";Ocros;Ancash
"San Pedro ";"493 ";Lucanas;Ayacucho
"San Pedro ";"717 ";Canchis;Cusco
"San Pedro De Cachora ";"257 ";Abancay;Apurímac
"San Pedro De Cajas ";1108;Tarma;Junín
"San Pedro De Casta ";1304;Huarochirí;Lima
San Pedro De Chana;"163 ";Huari;Ancash
San Pedro De Chaulan;"920 ";Huánuco;Huánuco
"San Pedro De Chunan ";1084;Jauja;Junín
"San Pedro De Coris ";"829 ";Churcampa;Huancavelica
San Pedro De Huacarpana;"963 ";Chincha;Ica
San Pedro De Huancayre;1305;Huarochirí;Lima
San Pedro De Larcay;"523 ";Sucre;Ayacucho
"San Pedro De Lloc ";1159;Pacasmayo;La Libertad
San Pedro De Palco;"494 ";Lucanas;Ayacucho
"San Pedro De Pilas ";1399;Yauyos;Lima
San Pedro De Pillao;1487;Ilo;Moquegua
"San Rafael ";"887 ";Ambo;Huánuco
"San Rafael ";1689;San Román;Puno
"San Ramon ";1002;Chanchamayo;Junín
San Roque De Cumbaza;1708;Bellavista;San Martín
"San Salvador ";"701 ";Calca;Cusco
San Salvador De Quije;"524 ";Sucre;Ayacucho
"San Sebastian ";"732 ";Cuzco;Cusco
San Silvestre De Conchan;"656 ";San Miguel;Cajamarca
"San Vicente De Cañete ";1266;Cañete;Lima
"Sanagoran ";1178;Sánchez Carrión;La Libertad
"Sancos ";"460 ";Huanca Sancos;Ayacucho
"Sancos ";"495 ";Lucanas;Ayacucho
"Sandia ";1675;Puno;Puno
"Sangallaya ";1306;Huarochirí;Lima
"Sangarara ";"686 ";Acomayo;Cusco
"Santa ";"231 ";Santa;Ancash
"Santa Ana ";"751 ";La Convención;Cusco
"Santa Ana ";"818 ";Castrovirreyna;Huancavelica
Santa Ana De Huaycahuacho;"496 ";Lucanas;Ayacucho
Santa Ana De Tusi;1488;Ilo;Moquegua
"Santa Anita ";1361;Lima;Lima
Santa Barbara De Carhuacayan;1117;Yauli;Junín
"Santa Catalina ";"61  ";Luya;Amazonas
Santa Catalina De Mossa;1537;Ayabaca;Piura
"Santa Cruz ";"177 ";Huaylas;Ancash
"Santa Cruz ";"612 ";Cutervo;Cajamarca
"Santa Cruz ";"669 ";Santa Cruz;Cajamarca
"Santa Cruz ";"988 ";Palpa;Ica
"Santa Cruz ";1415;Alto Amazonas;Loreto
Santa Cruz De Andamarca;1278;Huaral;Lima
"Santa Cruz De Chuca ";1186;Santiago de Chuco;La Libertad
Santa Cruz De Cocachacra;1307;Huarochirí;Lima
"Santa Cruz De Flores ";1267;Cañete;Lima
Santa Cruz De Toled;"599 ";Contumazá;Cajamarca
"Santa Eulalia ";1308;Huarochirí;Lima
"Santa Isabel De Siguas ";"350 ";Arequipa;Arequipa
"Santa Leonor ";1321;Huaura;Lima
"Santa Lucia ";"497 ";Lucanas;Ayacucho
"Santa Lucia ";1629;Chucuito;Puno
"Santa Maria ";1322;Huaura;Lima
"Santa Maria De Chicmo ";"274 ";Andahuaylas;Apurímac
"Santa Maria Del Mar ";1362;Lima;Lima
"Santa Maria Del Valle ";"921 ";Huánuco;Huánuco
"Santa Rita De Siguas ";"351 ";Arequipa;Arequipa
"Santa Rosa ";"74  ";Rodríguez de Mendoza;Amazonas
"Santa Rosa ";"207 ";Pallasca;Ancash
"Santa Rosa ";"326 ";Grau;Apurímac
"Santa Rosa ";"475 ";La Mar;Ayacucho
"Santa Rosa ";"631 ";Jaén;Cajamarca
"Santa Rosa ";1216;Chiclayo;Lambayeque
"Santa Rosa ";1363;Lima;Lima
"Santa Rosa ";1612;Azángaro;Puno
"Santa Rosa ";1638;El Collao;Puno
"Santa Rosa ";1693;Sandia;Puno
"Santa Rosa De Ocopa ";1027;Concepción;Junín
"Santa Rosa De Quives ";1252;Canta;Lima
"Santa Rosa De Sacco ";1118;Yauli;Junín
"Santa Teresa ";"752 ";La Convención;Cusco
"Santiago ";"733 ";Cuzco;Cusco
"Santiago De Anchucaya ";1309;Huarochirí;Lima
"Santiago De Cao ";1127;Ascope;La Libertad
"Santiago De Challas ";1169;Pataz;La Libertad
Santiago De Chilcas;"197 ";Ocros;Ancash
"Santiago De Chocorvos ";"859 ";Huaytará;Huancavelica
"Santiago De Chuco ";1187;Santiago de Chuco;La Libertad
Santiago De Lucanamarca;"461 ";Huanca Sancos;Ayacucho
Santiago De Paucaray;"525 ";Sucre;Ayacucho
Santiago De Pischa;"454 ";Huamanga;Ayacucho
Santiago De Pupuja;1589;Sechura;Piura
"Santiago De Quirahuara ";"860 ";Huaytará;Huancavelica
"Santiago De Surco ";1364;Lima;Lima
"Santiago De Tuna ";1310;Huarochirí;Lima
"Santigo ";"976 ";Ica;Ica
"Santillana ";"467 ";Huanta;Ayacucho
"Santo Domingo ";1538;Ayabaca;Piura
Santo Domingo De Capillas;"861 ";Huaytará;Huancavelica
Santo Domingo De La Capilla;"613 ";Cutervo;Cajamarca
Santo Domingo De Los Olleros;1311;Huarochirí;Lima
"Santo Tomas ";"62  ";Luya;Amazonas
"Santo Tomas ";"614 ";Cutervo;Cajamarca
"Santo Tomas ";"726 ";Chumbivilcas;Cusco
"Santo Tomas De Pata ";"806 ";Angaraes;Huancavelica
"Santo Toribio ";"178 ";Huaylas;Ancash
"Saña ";1217;Chiclayo;Lambayeque
"Sañayca ";"296 ";Aymaraes;Apurímac
"Saño ";1051;Huancayo;Junín
"Sapallanga ";1052;Huancayo;Junín
"Sapillica ";1519;Oxapampa;Pasco
"Saposoa ";1699;Yunguyo;Puno
"Saquena ";1445;Maynas;Loreto
"Sara Sara ";"515 ";Páucar del Sara Sara;Ayacucho
"Sarayacu ";1452;Putumayo;Loreto
"Sarhua ";"537 ";Víctor Fajardo;Ayacucho
"Sarin ";1179;Sánchez Carrión;La Libertad
"Sartimbamba ";1180;Sánchez Carrión;La Libertad
"Satipo ";1101;Satipo;Junín
"Sauce ";1753;Moyobamba;San Martín
"Saucepampa ";"670 ";Santa Cruz;Cajamarca
"Saurama ";"544 ";Vilcashuamán;Ayacucho
"Sausa ";1085;Jauja;Junín
"Sayan ";1323;Huaura;Lima
"Sayapullo ";1140;Gran Chimú;La Libertad
"Sayla ";"434 ";La Unión;Arequipa
"Saylla ";"734 ";Cuzco;Cusco
"Secclla ";"807 ";Angaraes;Huancavelica
"Sechura ";1560;Morropón;Piura
"Sepahua ";1800;Contralmirante Villar;Tumbes
"Sexi ";"671 ";Santa Cruz;Cajamarca
"Shamboyacu ";1730;Lamas;San Martín
"Shanao ";1709;Bellavista;San Martín
"Shapaja ";1754;Moyobamba;San Martín
"Shatoja ";1694;Sandia;Puno
"Shilla ";"120 ";Carhuaz;Ancash
"Shipasbamba ";"15  ";Bongará;Amazonas
"Shunqui ";"895 ";Dos de Mayo;Huánuco
"Shunte ";1758;Picota;San Martín
"Shupluy ";"247 ";Yungay;Ancash
"Sibayo ";"408 ";Caylloma;Arequipa
"Sicaya ";1053;Huancayo;Junín
"Sicchez ";1520;Oxapampa;Pasco
"Sicsibamba ";"240 ";Sihuas;Ancash
"Sicuani ";"718 ";Canchis;Cusco
"Sihuas ";"241 ";Sihuas;Ancash
"Sillapata ";"896 ";Dos de Mayo;Huánuco
"Simbal ";1197;Trujillo;La Libertad
"Simon Bolivar ";1507;Daniel A. Carrión;Pasco
"Sina ";1663;Melgar;Puno
"Sincos ";1086;Jauja;Junín
"Singa ";"911 ";Huamalíes;Huánuco
"Sinsicap ";1153;Otuzco;La Libertad
"Sitabamba ";1188;Santiago de Chuco;La Libertad
"Sitacocha ";"550 ";Cajabamba;Cajamarca
Sitajara;1782;Candarave;Tacna
"Sivia ";"468 ";Huanta;Ayacucho
"Socabaya ";"352 ";Arequipa;Arequipa
"Socos ";"455 ";Huamanga;Ayacucho
"Socota ";"615 ";Cutervo;Cajamarca
"Soloco ";"37  ";Chachapoyas;Amazonas
"Sonche ";"38  ";Chachapoyas;Amazonas
"Sondor ";1528;Pasco;Pasco
"Sondorillo ";1529;Pasco;Pasco
Sonto Domingo De Acobamba;1054;Huancayo;Junín
"Soplin ";1446;Maynas;Loreto
"Soras ";"526 ";Sucre;Ayacucho
"Soraya ";"297 ";Aymaraes;Apurímac
"Soritor ";1721;Huallaga;San Martín
"Sorochuco ";"572 ";Celendín;Cajamarca
"Subtanjalla ";"977 ";Ica;Ica
"Succha ";"88  ";Aija;Ancash
"Sucre ";"573 ";Celendín;Cajamarca
"Suitucancha ";1119;Yauli;Junín
"Sullana ";1569;Paita;Piura
"Sumbilca ";1279;Huaral;Lima
"Sunampe ";"964 ";Chincha;Ica
"Supe ";1239;Barranca;Lima
"Supe Puerto ";1240;Barranca;Lima
"Surco ";1312;Huarochirí;Lima
"Surcubamba ";"879 ";Tayacaja;Huancavelica
"Surquillo ";1365;Lima;Lima
Susapaya;1783;Candarave;Tacna
"Suyckutambo ";"743 ";Espinar;Cusco
"Suyo ";1521;Oxapampa;Pasco
"Tabaconas ";"638 ";San Ignacio;Cajamarca
"Tabalosos ";1710;Bellavista;San Martín
"Tacabamba ";"592 ";Chota;Cajamarca
Tacna;1778;Tocache;San Martín
"Tahuamanu ";1459;Ucayali;Loreto
"Tahuania ";1801;Contralmirante Villar;Tumbes
"Talavera ";"275 ";Andahuaylas;Apurímac
"Tamarindo ";1545;Huancabamba;Piura
"Tambillo ";"456 ";Huamanga;Ayacucho
"Tambo ";"476 ";La Mar;Ayacucho
"Tambo ";"862 ";Huaytará;Huancavelica
"Tambo De Mora ";"965 ";Chincha;Ica
"Tambo Grande ";1555;Huancabamba;Piura
"Tambobamba ";"315 ";Cotabambas;Apurímac
"Tambopata ";1463;Manu;Madre de Dios
"Tamburco ";"258 ";Abancay;Apurímac
"Tanta ";1400;Yauyos;Lima
"Tantamayo ";"912 ";Huamalíes;Huánuco
"Tantara ";"819 ";Castrovirreyna;Huancavelica
"Tantarica ";"600 ";Contumazá;Cajamarca
"Tapacocha ";"221 ";Recuay;Ancash
"Tapairihua ";"298 ";Aymaraes;Apurímac
"Tapay ";"409 ";Caylloma;Arequipa
"Tapiche ";1447;Maynas;Loreto
"Tapo ";1109;Tarma;Junín
"Tapuc ";1489;Ilo;Moquegua
"Taraco ";1619;Carabaya;Puno
"Tarapoto ";1755;Moyobamba;San Martín
Tarata;1784;Candarave;Tacna
"Taray ";"702 ";Calca;Cusco
"Tarica ";"148 ";Huaraz;Ancash
"Tarma ";1110;Tarma;Junín
Tarucachi;1785;Candarave;Tacna
"Tate ";"978 ";Ica;Ica
"Tauca ";"208 ";Pallasca;Ancash
"Tauria ";"435 ";La Unión;Arequipa
"Taurija ";1170;Pataz;La Libertad
"Tauripampa ";1401;Yauyos;Lima
"Tayabamba ";1171;Pataz;La Libertad
Teniente Cesar Lopez Rojas;1416;Alto Amazonas;Loreto
"Tiabaya ";"353 ";Arequipa;Arequipa
"Tibillo ";"989 ";Palpa;Ica
Ticaco;1786;Candarave;Tacna
"Ticapampa ";"222 ";Recuay;Ancash
"Ticlacayan ";1508;Daniel A. Carrión;Pasco
"Ticllos ";"111 ";Bolognesi;Ancash
"Ticrapo ";"820 ";Castrovirreyna;Huancavelica
"Tigre ";1420;Datem del Marañón;Loreto
"Tilali ";1643;Huancané;Puno
"Tinco ";"121 ";Carhuaz;Ancash
"Tingo ";"63  ";Luya;Amazonas
"Tingo De Ponasa ";1731;Lamas;San Martín
"Tingo De Sapoa ";1700;Yunguyo;Puno
"Tinicachi ";1681;San Antonio de Putina;Puno
"Tinta ";"719 ";Canchis;Cusco
"Tintay ";"299 ";Aymaraes;Apurímac
"Tintay Puncu ";"880 ";Tayacaja;Huancavelica
"Tinyahuarco ";1509;Daniel A. Carrión;Pasco
"Tipan ";"390 ";Castilla;Arequipa
"Tiquillaca ";1657;Lampa;Puno
"Tirapata ";1590;Sechura;Piura
"Tisco ";"410 ";Caylloma;Arequipa
"Tocache ";1759;Picota;San Martín
"Tocmoche ";"593 ";Chota;Cajamarca
"Tomas ";1402;Yauyos;Lima
"Tomay Kichwa ";"888 ";Ambo;Huánuco
"Tomepampa ";"436 ";La Unión;Arequipa
"Tongod ";"657 ";San Miguel;Cajamarca
"Torata ";1483;General Sánchez Cerro;Moquegua
"Toraya ";"300 ";Aymaraes;Apurímac
Toribio Casanova;"616 ";Cutervo;Cajamarca
"Toro ";"437 ";La Unión;Arequipa
"Torres Causana ";1432;Loreto;Loreto
"Totora ";"75  ";Rodríguez de Mendoza;Amazonas
"Totos ";"443 ";Cangallo;Ayacucho
"Tournavista ";"946 ";Puerto Inca;Huánuco
"Tres Unidos ";1732;Lamas;San Martín
"Trita ";"64  ";Luya;Amazonas
"Trompeteros ";1421;Datem del Marañón;Loreto
"Trujillo ";1198;Trujillo;La Libertad
"Tucume ";1235;Lambayeque;Lambayeque
"Tumay Huaraca ";"276 ";Andahuaylas;Apurímac
"Tumbaden ";"662 ";San Pablo;Cajamarca
"Tumbes ";1794;Tacna;Tacna
"Tunan Marca ";1087;Jauja;Junín
"Tupac Amaru ";"710 ";Canas;Cusco
"Tupac Amaru Inca ";"997 ";Pisco;Ica
"Tupe ";1403;Yauyos;Lima
"Turpay ";"327 ";Grau;Apurímac
"Turpo ";"277 ";Andahuaylas;Apurímac
Tuti;"411 ";Caylloma;Arequipa
"Ubinas ";1473;Tahuamanu;Madre de Dios
"Uchiza ";1760;Picota;San Martín
"Uchumarca ";1132;Bolívar;La Libertad
"Uchumayo ";"354 ";Arequipa;Arequipa
"Uco ";"164 ";Huari;Ancash
"Ucuncha ";1133;Bolívar;La Libertad
"Ulcumayo ";1093;Junín;Junín
"Umachiri ";1639;El Collao;Puno
"Umari ";"942 ";Pachitea;Huánuco
"Unicachi ";1682;San Antonio de Putina;Puno
Union Agua Blanca;"658 ";San Miguel;Cajamarca
"Uñon ";"391 ";Castilla;Arequipa
"Upahuacho ";"505 ";Parinacochas;Ayacucho
"Uraca ";"392 ";Castilla;Arequipa
"Uranmarca ";"309 ";Chincheros;Apurímac
"Urarinas ";1422;Datem del Marañón;Loreto
"Urcos ";"780 ";Quispicanchi;Cusco
"Urpay ";1172;Pataz;La Libertad
"Urubamba ";"786 ";Urubamba;Cusco
"Usicayos ";1600;Sullana;Piura
"Usquil ";1154;Otuzco;La Libertad
"Utco ";"574 ";Celendín;Cajamarca
"Uticyacu ";"672 ";Santa Cruz;Cajamarca
"Valera ";"16  ";Bongará;Amazonas
"Vargas Guerra ";1453;Putumayo;Loreto
"Vegueta ";1324;Huaura;Lima
"Veintisiete De Noviembre ";1280;Huaral;Lima
"Velille ";"727 ";Chumbivilcas;Cusco
"Ventanillla ";"679 ";Callao;Callao
"Vicco ";1510;Daniel A. Carrión;Pasco
"Vice ";1561;Morropón;Piura
"Vichayal ";1546;Huancabamba;Piura
"Victor Larco Herrera ";1199;Trujillo;La Libertad
"Vilavila ";1630;Chucuito;Puno
"Vilca ";"845 ";Huancavelica;Huancavelica
"Vilcabamba ";"328 ";Grau;Apurímac
"Vilcabamba ";"753 ";La Convención;Cusco
"Vilcabamba ";1490;Ilo;Moquegua
"Vilcanchos ";"538 ";Víctor Fajardo;Ayacucho
